domain,x,y,z,r,phi_rad,u_pred,v_pred,w_pred,p_pred,T_pred,case_id,Th_in_K,Tc_in_K,uh_in_mps,uc_in_mps
cold_fluid,0.009134502,-0.011904313,-0.13521276,0.01500506,-0.9162978,-0.017937297,3.0952244e-05,1.4001697,1623.8037,284.22675,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.00956734,-0.012468397,-0.13521276,0.015716072,-0.91629773,-0.018420164,0.0035572762,1.3255429,1594.603,284.11102,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009981424,-0.013008042,-0.13521276,0.016396279,-0.9162978,-0.0075876587,0.00484745,1.2194492,1293.7972,284.1391,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010379002,-0.013526176,-0.13521276,0.017049374,-0.91629773,0.0024425578,0.003226126,1.0794445,263.79224,284.15646,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010761903,-0.0140251815,-0.13521276,0.017678356,-0.91629773,0.010434121,0.0056881155,0.9150301,10.69649,284.25534,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011131639,-0.014507031,-0.13521276,0.018285714,-0.91629773,0.0076949154,0.0036418797,0.7175361,19.456516,284.2882,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0114894835,-0.014973383,-0.13521276,0.018873539,-0.91629773,0.005142365,0.0028410617,0.49956933,159.43028,284.3454,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011836516,-0.015425645,-0.13521276,0.019443601,-0.9162978,0.00056250393,0.0017754326,0.25770932,2300.8083,284.27826,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012173658,-0.015865017,-0.13521276,0.019997418,-0.91629773,-0.0,0.0,0.0,1767.5958,284.2554,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.006010406,-0.006010408,-0.13521276,0.0084999995,-0.7853983,0.0,-0.0,0.0,3780.0686,284.32135,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.006859048,-0.00685905,-0.13521276,0.0097001605,-0.7853983,0.0031410095,-0.00064598623,0.5186613,253.08867,284.3077,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.007613678,-0.0076136803,-0.13521276,0.010767369,-0.7853983,0.0032250858,0.0064140665,0.8865353,640.4287,284.2498,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008299978,-0.008299981,-0.13521276,0.011737945,-0.7853983,0.0059361914,0.0062310076,1.1494858,1428.3746,284.20325,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008933712,-0.008933715,-0.13521276,0.012634179,-0.7853983,-0.00025447147,-0.008487249,1.3041391,1304.0243,284.2851,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0095253745,-0.009525377,-0.13521276,0.013470916,-0.7853983,-0.00974265,-0.009227818,1.387183,5118.5195,284.29044,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010082376,-0.010082379,-0.13521276,0.014258635,-0.7853983,-0.02569105,-0.009407106,1.4127312,2336.1797,284.2944,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010610177,-0.010610181,-0.13521276,0.01500506,-0.78539836,-0.029885158,-0.0076745176,1.3885461,2975.8647,284.3629,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01111294,-0.011112943,-0.13521276,0.015716072,-0.7853983,-0.019998023,-0.004379682,1.3188524,78.37796,284.3189,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011593919,-0.011593923,-0.13521276,0.01639628,-0.7853983,-0.009695814,-0.003230895,1.2134198,3.9361837,284.3298,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012055726,-0.0120557295,-0.13521276,0.017049374,-0.7853983,-0.0027532757,-0.0061294087,1.06846,1.7097683,284.3171,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012500483,-0.012500487,-0.13521276,0.017678356,-0.78539836,0.00041512598,-0.0035486815,0.9028128,2.7163105,284.3006,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01292995,-0.012929955,-0.13521276,0.018285714,-0.78539836,-0.0052775797,-0.00078395574,0.71126086,4310.969,284.28186,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013345605,-0.013345609,-0.13521276,0.018873539,-0.78539836,-0.0040572956,0.0018264244,0.49304897,4379.758,284.3275,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0137487,-0.013748704,-0.13521276,0.019443601,-0.7853983,-0.0014822261,0.0022448397,0.2567059,5000.672,284.37817,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014140307,-0.014140312,-0.13521276,0.019997418,-0.7853983,-0.0,0.0,0.0,5285.1484,284.40982,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0067435033,-0.0051744715,-0.13521276,0.0084999995,-0.6544984,-0.0,-0.0,0.0,455.0447,284.28925,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.007695655,-0.005905083,-0.13521276,0.0097001605,-0.6544984,-0.008184187,-0.0021158664,0.5252867,1739.3383,284.24744,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008542328,-0.006554758,-0.13521276,0.010767369,-0.6544984,-0.021132471,-0.0043306523,0.8965601,284.60272,284.33917,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009312338,-0.0071456074,-0.13521276,0.011737945,-0.6544984,-0.020241464,-0.0054713124,1.1482977,5764.901,284.18787,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0100233685,-0.0076912,-0.13521276,0.012634179,-0.6544984,-0.0024660933,-0.009234078,1.2934368,4794.4253,284.12152,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010687197,-0.008200574,-0.13521276,0.013470916,-0.65449846,-0.0001895956,-0.008745934,1.3810967,4121.397,284.0769,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011312136,-0.008680106,-0.13521276,0.014258635,-0.6544984,-0.011179639,-0.00930722,1.4151883,329.7525,284.09448,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011904315,-0.0091345,-0.13521276,0.01500506,-0.65449834,-0.021846252,-0.013870774,1.3969877,703.54834,284.13333,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012468399,-0.009567338,-0.13521276,0.015716072,-0.65449846,-0.02410684,-0.012419427,1.3244358,932.2782,284.18298,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013008044,-0.009981422,-0.13521276,0.01639628,-0.6544984,-0.010263528,0.00093680987,1.2136707,3959.0261,284.21344,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013526179,-0.010379001,-0.13521276,0.017049374,-0.6544984,-0.007856861,0.0069110757,1.0722954,6594.5933,284.16263,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014025183,-0.0107619,-0.13521276,0.017678356,-0.6544984,-0.0041873236,0.008343607,0.9091153,4379.6235,284.2592,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014507033,-0.011131637,-0.13521276,0.018285714,-0.6544984,-0.0047389674,0.00961582,0.72237855,3034.2334,284.3345,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014973386,-0.011489482,-0.13521276,0.018873539,-0.6544984,-0.0057078633,0.0061948965,0.50324076,3492.2566,284.32727,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015425647,-0.011836513,-0.13521276,0.019443601,-0.6544984,-0.0023011556,0.0034376457,0.26133683,2672.8618,284.37775,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015865019,-0.012173655,-0.13521276,0.019997418,-0.6544984,-0.0,0.0,0.0,3826.1316,284.31845,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.007361215,-0.004250001,-0.13521276,0.0084999995,-0.52359897,0.0,-0.0,0.0,1053.4309,284.2455,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008400585,-0.004850082,-0.13521276,0.0097001605,-0.52359897,-0.0045952043,0.0016510286,0.52446634,1533.194,284.28958,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009324814,-0.005383686,-0.13521276,0.010767369,-0.52359897,-0.0170989,0.0035835078,0.89801663,233.46783,284.20404,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010165357,-0.0058689746,-0.13521276,0.011737945,-0.52359897,-0.0142744295,0.0028871433,1.1478285,6158.2754,284.13367,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0109415185,-0.0063170916,-0.13521276,0.012634179,-0.52359897,0.017548116,0.0064242347,1.3038077,4018.7532,284.09146,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0116661545,-0.0067354604,-0.13521276,0.013470916,-0.52359897,0.021105962,0.00195799,1.3849379,649.77783,284.1703,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012348339,-0.00712932,-0.13521276,0.014258635,-0.52359897,-0.010207935,-0.004728481,1.4161044,2193.5293,284.0857,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012994762,-0.0075025326,-0.13521276,0.0150050605,-0.52359897,-0.019743701,-0.010479934,1.3935965,332.39655,284.13544,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013610517,-0.007858039,-0.13521276,0.015716072,-0.52359897,-0.019385124,-0.00706361,1.3117847,3288.862,284.17795,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014199594,-0.008198143,-0.13521276,0.01639628,-0.52359897,-0.007979038,-0.0019935584,1.196259,5170.03,284.20575,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01476519,-0.00852469,-0.13521276,0.017049374,-0.52359897,0.000119790486,0.0024593943,1.062866,4060.4272,284.22467,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015309904,-0.008839181,-0.13521276,0.017678356,-0.52359897,-0.005338743,0.003036086,0.9053131,5263.218,284.18387,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015835892,-0.009142861,-0.13521276,0.018285716,-0.52359897,-0.008232662,0.00029441027,0.71779233,3682.7449,284.21344,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016344963,-0.009436773,-0.13521276,0.018873539,-0.52359897,-0.0037742828,0.0012268778,0.50141567,3008.6797,284.1994,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016838651,-0.009721804,-0.13521276,0.019443601,-0.52359897,0.00030445782,0.0013659784,0.25901765,5134.755,284.1406,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017318271,-0.009998713,-0.13521276,0.019997418,-0.52359897,0.0,0.0,0.0,4315.408,284.1018,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.007852976,-0.003252809,-0.13521276,0.0084999995,-0.39269903,0.0,0.0,0.0,26.343493,284.27255,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.00896178,-0.0037120907,-0.13521276,0.0097001605,-0.39269906,-0.0012437192,0.004040784,0.5212115,654.48846,284.219,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009947752,-0.0041204933,-0.13521276,0.010767369,-0.39269906,-0.010689525,0.0038403114,0.9003106,4587.779,284.33374,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010844447,-0.004491917,-0.13521276,0.011737945,-0.3926991,-0.01695166,0.005677092,1.1475753,3922.976,284.21518,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01167246,-0.004834891,-0.13521276,0.012634179,-0.39269906,0.009381925,0.013641815,1.2989801,3199.9155,284.08307,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012445504,-0.0051550963,-0.13521276,0.013470916,-0.39269906,0.027393973,0.007074963,1.3823913,112.7156,284.20697,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013173262,-0.0054565435,-0.13521276,0.014258636,-0.39269906,0.020497004,-0.009739066,1.4112788,1330.4347,284.2069,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013862868,-0.0057421876,-0.13521276,0.0150050605,-0.39269906,0.0010899934,-0.01940435,1.3694847,263.26456,284.18524,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014519758,-0.0060142805,-0.13521276,0.015716072,-0.3926991,-0.000100556426,-0.007755982,1.2895975,914.49756,284.19278,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015148188,-0.0062745847,-0.13521276,0.01639628,-0.39269906,-0.002147182,-0.001577533,1.1863947,3852.7913,284.1765,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015751569,-0.006524513,-0.13521276,0.017049374,-0.39269906,-0.0056517324,-0.0014673175,1.0576245,4324.9634,284.26968,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016332671,-0.006765214,-0.13521276,0.017678356,-0.3926991,-0.0040483237,-0.001290728,0.90442467,856.56116,284.2309,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016893798,-0.00699764,-0.13521276,0.018285716,-0.39269903,-0.0038790444,0.0015030463,0.7195492,2233.462,284.22766,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017436877,-0.0072225905,-0.13521276,0.01887354,-0.39269906,-0.0052158427,0.0026593567,0.5019047,5753.8257,284.2383,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017963545,-0.007440744,-0.13521276,0.019443601,-0.39269906,-0.003625008,0.0021124978,0.26028264,7635.9873,284.20255,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018475207,-0.0076526804,-0.13521276,0.019997418,-0.39269903,-0.0,0.0,0.0,6008.3486,284.18478,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008210369,-0.00219996,-0.13521276,0.0084999995,-0.26179916,-0.0,0.0,0.0,4800.3013,284.25806,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009369636,-0.0025105842,-0.13521276,0.0097001605,-0.26179916,0.0028876574,0.0021311932,0.52863944,586.7487,284.2248,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01040048,-0.0027867977,-0.13521276,0.010767368,-0.26179916,0.00075491966,-0.004670151,0.8991698,6720.044,284.20663,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011337984,-0.0030380012,-0.13521276,0.011737945,-0.2617992,-0.016005049,0.0037244074,1.1414547,7.4463353,284.2342,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01220368,-0.0032699634,-0.13521276,0.012634179,-0.26179916,-0.010020302,0.0076027988,1.2972115,2648.5464,284.22403,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013011906,-0.003486527,-0.13521276,0.013470916,-0.2617992,0.011760019,-0.0032664763,1.3840417,417.40887,284.23776,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013772785,-0.0036904034,-0.13521276,0.014258635,-0.2617992,0.004860667,-0.0051509365,1.4149429,1246.074,284.27777,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014493776,-0.003883592,-0.13521276,0.01500506,-0.26179916,-0.023426807,0.0037943877,1.3922163,3045.7212,284.25232,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015180561,-0.0040676156,-0.13521276,0.015716072,-0.2617992,-0.023108277,0.005635091,1.3195821,8109.1035,284.21844,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015837591,-0.0042436663,-0.13521276,0.01639628,-0.2617992,-0.01668191,0.0050632614,1.2121557,7305.328,284.1772,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016468432,-0.004412699,-0.13521276,0.017049374,-0.26179916,-0.0119207,0.0012532714,1.0725751,3879.8196,284.2165,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017075982,-0.0045754914,-0.13521276,0.017678356,-0.26179916,-0.008508241,-0.0032216923,0.90045786,4156.424,284.2598,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017662644,-0.004732687,-0.13521276,0.018285714,-0.26179916,-0.005753363,-0.0037820819,0.7076653,7054.279,284.22235,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01823044,-0.0048848274,-0.13521276,0.018873539,-0.26179916,-0.0017212171,-0.002513116,0.493344,8749.817,284.2309,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018781077,-0.0050323703,-0.13521276,0.019443601,-0.2617992,0.0020144477,-0.0013568003,0.2578774,7954.735,284.2476,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.019316023,-0.0051757083,-0.13521276,0.019997418,-0.26179916,0.0,-0.0,0.0,3295.0317,284.25104,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008427281,-0.0011094729,-0.13521276,0.0084999995,-0.13089974,-0.0,0.0,0.0,6660.0063,284.2193,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009617174,-0.0012661254,-0.13521276,0.0097001605,-0.13089973,0.006787761,0.00020105256,0.52909696,477.42975,284.21707,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010675252,-0.001405424,-0.13521276,0.010767369,-0.13089973,0.004400469,-0.0025530686,0.8938233,3297.0444,284.31293,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011637525,-0.0015321097,-0.13521276,0.011737945,-0.13089974,-0.013595185,-0.00020888109,1.1458426,902.3716,284.28464,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012526092,-0.0016490917,-0.13521276,0.01263418,-0.13089973,-0.015354956,0.00031320873,1.3119041,59.225136,284.4332,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0133556705,-0.0017583079,-0.13521276,0.013470916,-0.13089973,-0.013005545,0.001107521,1.3981823,746.845,284.19534,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014136651,-0.0018611259,-0.13521276,0.014258635,-0.13089973,-0.005055086,0.0028540555,1.4174815,2423.464,284.08734,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01487669,-0.001958554,-0.13521276,0.0150050605,-0.13089973,0.0019230978,0.0037555106,1.3890657,2483.8933,284.21234,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015581619,-0.0020513597,-0.13521276,0.015716072,-0.13089974,-0.008880753,0.0060412465,1.3188779,12.624929,284.31927,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016256008,-0.0021401446,-0.13521276,0.01639628,-0.13089973,-0.015458801,0.006994167,1.2098805,1267.0287,284.38824,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016903514,-0.0022253904,-0.13521276,0.017049374,-0.13089973,-0.005459174,0.0044229506,1.0710627,1385.2765,284.3318,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017527115,-0.002307489,-0.13521276,0.017678356,-0.13089973,0.0059908237,-0.0014650752,0.90102494,227.47856,284.2822,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018129278,-0.0023867653,-0.13521276,0.018285714,-0.13089973,0.010882532,-0.008029456,0.70447695,66.88069,284.23566,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018712074,-0.0024634919,-0.13521276,0.018873539,-0.13089973,0.008425629,-0.0068177492,0.48719737,909.5583,284.2223,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01927726,-0.0025378999,-0.13521276,0.019443603,-0.13089971,0.003581362,-0.00282629,0.25248817,4800.0435,284.19986,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.019826338,-0.0026101875,-0.13521276,0.019997418,-0.13089973,0.0,-0.0,0.0,5272.0127,284.19345,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0084999995,0.0,-0.12648936,0.0084999995,0.0,-0.0,0.0,0.0,59.992805,284.13126,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0097001605,0.0,-0.12648936,0.0097001605,0.0,-0.012036349,0.0013166238,0.52730805,1205.069,284.23804,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010767369,0.0,-0.12648936,0.010767369,0.0,-0.013457577,0.00055283343,0.9007406,2.476022,284.221,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011737945,0.0,-0.12648936,0.011737945,0.0,0.0050052637,0.0008264546,1.1517544,601.0987,284.1583,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012634179,0.0,-0.12648936,0.012634179,0.0,-0.0018569105,0.0009186015,1.3134625,1692.1931,284.08707,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013470916,0.0,-0.12648936,0.013470916,0.0,-0.0023153936,0.0029099276,1.3976051,289.42838,284.20074,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014258635,0.0,-0.12648936,0.014258635,0.0,0.010076796,-0.00793212,1.4199672,224.59738,284.22693,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01500506,0.0,-0.12648936,0.01500506,0.0,0.01642768,-0.018781727,1.3821235,458.25098,284.3202,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015716072,0.0,-0.12648936,0.015716072,0.0,0.014336407,-0.006349511,1.3076875,539.82056,284.23727,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01639628,0.0,-0.12648936,0.01639628,0.0,0.011494263,0.005412213,1.2061344,1088.5289,284.1352,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017049374,0.0,-0.12648936,0.017049374,0.0,0.011610624,0.008161987,1.0749948,26.483833,284.3046,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017678356,0.0,-0.12648936,0.017678356,0.0,0.003947914,0.005819956,0.90778154,2191.4983,284.42175,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018285714,0.0,-0.12648936,0.018285714,0.0,-0.0028846324,0.0053153546,0.7087271,3634.7065,284.31628,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018873539,0.0,-0.12648936,0.018873539,0.0,-0.0024661724,0.004289355,0.49036106,1429.1569,284.36124,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.019443601,0.0,-0.12648936,0.019443601,0.0,0.00092004746,0.0023828566,0.25432748,168.28534,284.40305,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.019997418,0.0,-0.12648936,0.019997418,0.0,0.0,0.0,0.0,18.62876,284.34216,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008427281,0.0011094726,-0.12648936,0.0084999995,0.1308997,-0.0,0.0,0.0,140.35799,284.21063,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009617174,0.0012661251,-0.12648936,0.0097001605,0.13089971,-0.013442345,0.0024815376,0.5317819,6533.616,284.08798,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.010675252,0.0014054237,-0.12648936,0.010767369,0.1308997,-0.011539968,0.0038702365,0.90844107,1591.6553,284.10602,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011637525,0.0015321093,-0.12648936,0.011737945,0.13089971,0.005312387,-0.0032347683,1.1545268,695.5451,284.072,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012526092,0.0016490914,-0.12648936,0.01263418,0.1308997,-0.004088299,-0.0049551697,1.3047603,3257.557,284.24878,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0133556705,0.0017583075,-0.12648936,0.013470916,0.1308997,-0.008537904,-0.0056454623,1.3938504,1542.2415,284.223,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014136651,0.0018611255,-0.12648936,0.014258635,0.1308997,-0.007323454,-0.014764333,1.4262238,328.45563,284.25256,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01487669,0.0019585534,-0.12648936,0.0150050605,0.1308997,-0.019110948,-0.008407544,1.3943927,1129.6766,284.31268,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015581619,0.0020513593,-0.12648936,0.015716072,0.13089971,-0.029706687,0.004645039,1.316567,7.714945,284.3146,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016256008,0.0021401441,-0.12648936,0.01639628,0.1308997,-0.033436716,0.013791701,1.2062415,1267.6078,284.2256,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.016903514,0.00222539,-0.12648936,0.017049374,0.1308997,-0.029683247,0.012926802,1.0702652,3392.7493,284.16745,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017527115,0.0023074886,-0.12648936,0.017678356,0.1308997,-0.02155581,0.008454351,0.9100467,2299.8865,284.19232,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018129278,0.0023867649,-0.12648936,0.018285714,0.1308997,-0.00901444,0.002223104,0.7165071,98.18794,284.12738,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018712074,0.0024634914,-0.12648936,0.018873539,0.1308997,0.0024718994,-0.000847074,0.49770695,674.26733,284.1906,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01927726,0.0025378994,-0.12648936,0.019443603,0.1308997,0.004833156,-0.00052611466,0.25821564,2146.7502,284.29492,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.019826338,0.002610187,-0.12648936,0.019997418,0.1308997,0.0,0.0,0.0,1474.2157,284.32834,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008210369,0.0021999618,-0.12648936,0.0084999995,0.2617994,-0.0,-0.0,0.0,3712.5984,284.35934,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009369635,0.0025105863,-0.12648936,0.0097001605,0.2617994,-0.0057100905,0.0076562036,0.5320476,6529.0537,284.23218,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01040048,0.0027868,-0.12648936,0.010767369,0.26179937,-0.0023820715,0.014194565,0.9076121,1097.2782,284.0885,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.011337983,0.0030380036,-0.12648936,0.011737945,0.2617994,-0.009516582,0.0072651766,1.1573778,1787.0387,284.11526,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.012203679,0.003269966,-0.12648936,0.012634179,0.2617994,-0.014209079,0.0046071433,1.3076786,3136.1255,284.12158,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013011905,0.0034865297,-0.12648936,0.013470916,0.2617994,-0.000467811,0.0006406629,1.3897117,4013.28,284.0667,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.013772784,0.0036904064,-0.12648936,0.014258634,0.2617994,0.009105735,-0.012547534,1.4179676,3299.7104,284.10654,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.014493775,0.003883595,-0.12648936,0.01500506,0.2617994,-0.013282315,-0.011447859,1.3978341,4125.919,284.1371,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01518056,0.004067619,-0.12648936,0.015716072,0.2617994,-0.024713019,-0.00859077,1.332953,2422.2751,284.17184,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.015837591,0.0042436696,-0.12648936,0.01639628,0.26179937,-0.019914938,-0.008841348,1.2263913,1316.9436,284.19135,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01646843,0.0044127028,-0.12648936,0.017049374,0.2617994,-0.014650004,-0.0023661123,1.0786773,772.07416,284.2831,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.01707598,0.004575495,-0.12648936,0.017678356,0.2617994,-0.0072844313,0.0027018718,0.89560735,1061.9277,284.26755,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.017662643,0.004732691,-0.12648936,0.018285712,0.2617994,-0.004450038,0.003428965,0.70154256,1400.2423,284.27377,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018230438,0.004884831,-0.12648936,0.018873539,0.2617994,-0.004979481,0.0024595787,0.49100572,502.17502,284.26733,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.018781077,0.0050323745,-0.12648936,0.019443601,0.2617994,-0.0039705015,0.0007307805,0.2577849,0.70224625,284.21747,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.019316021,0.0051757125,-0.12648936,0.019997418,0.2617994,-0.0,0.0,0.0,0.006723198,284.08566,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.007852975,0.0032528092,-0.12648936,0.0084999995,0.39269912,0.0,-0.0,0.0,3659.4465,284.43472,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.008961779,0.003712091,-0.12648936,0.00970016,0.39269912,0.009154987,0.0038357528,0.52673215,772.3762,284.27994,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.009947751,0.004120494,-0.12648936,0.010767368,0.39269912,0.0023998944,0.013836781,0.8882305,1286.2805,284.21375,case_016,311.0,283.5,0.6,1.4
